delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beeb.started,sound_1.started,sound_1.stopped,beeb.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,1000,exp,30,6,2,space,0.3987114999908954,None,100,1,[1.649665200005984],[1.649670300015714],2,6,30,3,135.05104829999618,,135.03516519998084,135.05104829999618,136.0505995999847,136.0505995999847,136.0505995999847,136.45099199999822,space,0.3987114999908954,None,136.45141879998846,136.5502078666507,136.85392839999986,136.84574439999415,136.84605089999968,136.85392839999986,136.85392839999986,136.85392839999986,138.50403219999862,100,1,[1.649665200005984],[1.649670300015714],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.7,1000,exp ,31,7,2,space,0.4087643999955617,None,100,1,[2.166843200015137],[2.1668490000010934],2,7,31,8,138.5199464999896,,138.50422149998485,138.5199464999896,139.50274709999212,139.50274709999212,139.51951359998202,139.91964539999026,space,0.4087643999955617,None,139.92013489999226,140.6196743666699,140.9285138999985,140.9204087999824,140.92071939999005,140.9285138999985,140.9285138999985,140.9285138999985,143.09574029999203,100,1,[2.166843200015137],[2.1668490000010934],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.4,1000,exp,32,8,2,space,0.15315920001012273,None,200,1,[1.6667127999826334],[1.6667184999969322],2,8,32,10,143.1114277000015,,143.09593479998875,143.1114277000015,144.11076690000482,144.11076690000482,144.11076690000482,144.27817370000412,space,0.15315920001012273,None,144.27887949999422,144.69371546665596,145.0086685999995,144.9951237999776,144.99547090000124,145.0086685999995,145.0086685999995,145.0086685999995,146.67585460000555,200,1,[1.6667127999826334],[1.6667184999969322],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.7,1000,exp,33,9,2,space,0.24999539999407716,None,200,1,[1.4169585999916308],[1.416964200005168],2,9,33,5,146.69150929999887,,146.67605999999796,146.69150929999887,147.69096700000227,147.69096700000227,147.69096700000227,147.9581080999924,space,0.24999539999407716,None,147.95857600000454,148.67386086666764,148.98195709998254,148.97402969998075,148.97433289999026,148.98195709998254,148.98195709998254,148.98195709998254,150.39936959999613,200,1,[1.4169585999916308],[1.416964200005168],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.7,1000,exp,34,10,2,space,2.121852099982789,None,100,1,[2.149982100003399],[2.1499880000192206],2,10,34,11,150.41482939998969,,150.39955349999946,150.41482939998969,151.41425020000315,151.41425020000315,151.41425020000315,153.5474301999784,space,2.121852099982789,None,153.5479711999942,154.2466781666483,154.55004349999945,154.54171399999177,154.54203179999604,154.55004349999945,154.55004349999945,154.55004349999945,156.7004442999896,100,1,[2.149982100003399],[2.1499880000192206],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.1,1000,exp,35,11,2,space,0.4439699000213295,None,200,1,[1.7830096000107005],[1.7830162000027485],2,11,35,6,156.71594829999958,,156.70063669999945,156.71594829999958,157.71549319999758,157.71549319999758,157.71549319999758,158.16609799998696,space,0.4439699000213295,None,158.16662289999658,158.2655095666453,158.57106629997725,158.56315939998603,158.56348409998463,158.57106629997725,158.57106629997725,158.57106629997725,160.35446599998977,200,1,[1.7830096000107005],[1.7830162000027485],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.7,1000,exp,36,0,3,space,0.6059918999962974,None,200,1,[2.0829209000221454],[2.0829257000004873],3,0,36,11,160.37028299999656,,160.3546778000018,160.37028299999656,161.36970089998795,161.36970089998795,161.36970089998795,161.98694149998482,space,0.6059918999962974,None,161.98736969998572,162.68628416664822,163.01068529998884,162.99002319999272,162.99032270000316,163.01068529998884,163.01068529998884,163.01068529998884,165.09408129999065,200,1,[2.0829209000221454],[2.0829257000004873],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.4,400,unexp,37,1,3,space,0.6836590000020806,None,100,1,[1.433188800001517],[1.433195000019623],3,1,37,1,165.11002849999932,,165.0942948999873,165.11002849999932,166.10976469999878,166.10976469999878,166.10976469999878,166.8097962999891,space,0.6836590000020806,None,166.81026209998527,167.20886746666318,167.53379089999362,167.51238349999767,167.51268630000413,167.53379089999362,167.53379089999362,167.53379089999362,168.9674405999831,100,1,[1.433188800001517],[1.433195000019623],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.1,400,unexp,38,2,3,space,0.48058460000902414,None,200,1,[1.6166784999950323],[1.6166862999962177],3,2,38,0,168.98324629999115,,168.96764879999682,168.98324629999115,169.98267639998812,169.98267639998812,169.98267639998812,170.466571500001,space,0.48058460000902414,None,170.46703420000267,170.56580786666407,170.86984469997697,170.86174269998446,170.86205689999042,170.86984469997697,170.86984469997697,170.86984469997697,172.4870416999911,200,1,[1.6166784999950323],[1.6166862999962177],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.1,1000,exp,39,3,3,space,0.6493506999977399,None,100,1,[1.8003823000181],[1.8003877000010107],3,3,39,3,172.5026719000016,,172.48721490000025,172.5026719000016,173.5020689999801,173.5020689999801,173.5020689999801,174.15277669997886,space,0.6493506999977399,None,174.15321560000302,174.25184796666534,174.56113439999172,174.55248179999762,174.5528168999881,174.56113439999172,174.56113439999172,174.56113439999172,176.36191279999912,100,1,[1.8003823000181],[1.8003877000010107],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.4,1000,exp,40,4,3,space,0.30060539999976754,None,100,1,[1.616668300004676],[1.6166759000043385],3,4,40,10,176.37782870000228,,176.36209749997943,176.37782870000228,177.3773178999836,177.3773178999836,177.3773178999836,177.6940656999941,space,0.30060539999976754,None,177.69453209999483,178.09338606664485,178.40840809998917,178.39256979999482,178.3929172999924,178.40840809998917,178.40840809998917,178.40840809998917,180.02556999999797,100,1,[1.616668300004676],[1.6166759000043385],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.7,1000,exp ,41,5,3,space,0.2702356000081636,None,200,1,[1.4000029999879189],[1.4000130000058562],3,5,41,8,180.04120049998164,,180.0257455999963,180.04120049998164,181.04048870000406,181.04048870000406,181.04048870000406,181.32434329998796,space,0.2702356000081636,None,181.3248076000018,182.02353686665109,182.32637179997982,182.3177818999975,182.31811569997808,182.32637179997982,182.32637179997982,182.32637179997982,183.7268209999893,200,1,[1.4000029999879189],[1.4000130000058562],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.1,1000,exp,42,6,3,space,0.3170000000100117,None,200,1,[2.1002550000266638],[2.1002604000095744],3,6,42,9,183.74244679999538,,183.72699470000225,183.74244679999538,184.73051449999912,184.73051449999912,184.7472662999935,185.064493199985,space,0.3170000000100117,None,185.06508219998796,185.1640042666443,185.4733084999898,185.46456140000373,185.46491209999658,185.4733084999898,185.4733084999898,185.4733084999898,187.5739907999814,200,1,[2.1002550000266638],[2.1002604000095744],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
