thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
179,0,179,[-0.13833333333333334],[0.46166666666666667],[1],[0],[0],[1.5956350001506507],['target'],179,0,179,0,234.8819309999235,,5,234.87132789986208,234.8819309999235,234.8819309999235,0.018870200030505657,236.46758070006035,[-0.13833333333333334],[0.46166666666666667],[1],[0],[0],[1.5956350001506507],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
180,0,180,[0.25],[-0.0825],[1],[0],[0],[1.4729625000618398],['target'],180,0,180,0,236.50640619988553,,5,236.48379869991913,236.50640619988553,236.50640619988553,0.01602690014988184,237.95722129987553,[0.25],[-0.0825],[1],[0],[0],[1.4729625000618398],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
181,0,181,[-0.10583333333333333],[-0.16],[1],[0],[0],[1.29127879999578],['target'],181,0,181,0,237.99774360004812,,5,237.9738584998995,237.99774360004812,237.99774360004812,0.016441699815914035,239.26570759993047,[-0.10583333333333333],[-0.16],[1],[0],[0],[1.29127879999578],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
182,0,182,[-0.225],[0.1625],[1],[0],[0],[1.9898541001603007],['target'],182,0,182,0,239.3060542999301,,5,239.2823858000338,239.3060542999301,239.3060542999301,0.01647430006414652,241.2727041998878,[-0.225],[0.1625],[1],[0],[0],[1.9898541001603007],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
183,0,183,[-0.32],[-0.25416666666666665],[1],[0],[0],[1.1156348998192698],['target'],183,0,183,0,241.33748320001177,,10,241.30629059998319,241.33748320001177,241.33748320001177,0.033374000107869506,242.4223921999801,[-0.32],[-0.25416666666666665],[1],[0],[0],[1.1156348998192698],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
184,0,184,[-0.29583333333333334],[-0.13333333333333333],[1],[0],[0],[0.9993761999066919],['target'],184,0,184,0,242.47015059995465,,10,242.4552625999786,242.47015059995465,242.47015059995465,0.0326324999332428,243.45507949986495,[-0.29583333333333334],[-0.13333333333333333],[1],[0],[0],[0.9993761999066919],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
185,0,185,[0.36583333333333334],[-0.014166666666666666],[1],[0],[0],[1.483556899940595],['target'],185,0,185,0,243.50319069996476,,10,243.48687270004302,243.50319069996476,243.50319069996476,0.03157679992727935,244.97093790001236,[0.36583333333333334],[-0.014166666666666666],[1],[0],[0],[1.483556899940595],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
186,0,186,[-0.28],[-0.030833333333333334],[1],[0],[0],[1.981405399972573],['target'],186,0,186,0,245.03547020000406,,10,245.00637930002995,245.03547020000406,245.03547020000406,0.03519399999640882,246.9882835999597,[-0.28],[-0.030833333333333334],[1],[0],[0],[1.981405399972573],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
187,0,187,[-0.19583333333333333],[0.2966666666666667],[1],[0],[0],[1.0643712000455707],['target'],187,0,187,0,247.01845630002208,,5,247.0044062999077,247.01845630002208,247.01845630002208,0.015904000028967857,248.0692050999496,[-0.19583333333333333],[0.2966666666666667],[1],[0],[0],[1.0643712000455707],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
188,0,188,[-0.275],[0.26666666666666666],[1],[0],[0],[0.9242679998278618],['target'],188,0,188,0,248.109635300003,,5,248.08541349996813,248.109635300003,248.109635300003,0.016036099987104535,249.010065499926,[-0.275],[0.26666666666666666],[1],[0],[0],[0.9242679998278618],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
189,0,189,[0.3075],[0.1675],[1],[0],[0],[1.4400369999930263],['target'],189,0,189,0,249.0505051999353,,5,249.02788229985163,249.0505051999353,249.0505051999353,0.017625899985432625,250.46838789992034,[0.3075],[0.1675],[1],[0],[0],[1.4400369999930263],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
190,0,190,[-0.13833333333333334],[-0.15166666666666667],[1],[0],[0],[1.3999632000923157],['target'],190,0,190,0,250.5147967999801,,10,250.49914460000582,250.5147967999801,250.5147967999801,0.030579200014472008,251.89972499990836,[-0.13833333333333334],[-0.15166666666666667],[1],[0],[0],[1.3999632000923157],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
191,0,191,[0.0125],[-0.08416666666666667],[1],[0],[0],[1.0194659000262618],['target'],191,0,191,0,251.94813969987445,,10,251.93204919993877,251.94813969987445,251.94813969987445,0.03210760001093149,252.9520995998755,[0.0125],[-0.08416666666666667],[1],[0],[0],[1.0194659000262618],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
192,0,192,[-0.13],[0.3016666666666667],[1],[0],[0],[2.4384182000067085],['target'],192,0,192,0,253.00532029988244,,10,252.98347319988534,253.00532029988244,253.00532029988244,0.031124799977988005,255.42243439983577,[-0.13],[0.3016666666666667],[1],[0],[0],[2.4384182000067085],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
193,0,193,[0.0975],[-0.3466666666666667],[1],[0],[0],[1.7743601000402123],['target'],193,0,193,0,255.46308789984323,,5,255.4389813998714,255.46308789984323,255.46308789984323,0.01634260010905564,257.21380839985795,[0.0975],[-0.3466666666666667],[1],[0],[0],[1.7743601000402123],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
194,0,194,[-0.3858333333333333],[-0.12166666666666667],[1],[0],[0],[1.1413823999464512],['target'],194,0,194,0,257.2536700000055,,5,257.22975299996324,257.2536700000055,257.2536700000055,0.01573899993672967,258.3716040998697,[-0.3858333333333333],[-0.12166666666666667],[1],[0],[0],[1.1413823999464512],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
195,0,195,[-0.3858333333333333],[-0.12166666666666667],[0],[0],[1],[0.9744784999638796],[None],195,0,195,0,258.41207499988377,,5,258.3875008998439,258.41207499988377,258.41207499988377,0.015694999834522605,259.36248579993844,[-0.3858333333333333],[-0.12166666666666667],[0],[0],[1],[0.9744784999638796],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
196,0,196,[-0.3858333333333333],[-0.12166666666666667],[0],[0],[1],[0.17433260008692741],[None],196,0,196,0,259.4027366999071,,5,259.37910609995015,259.4027366999071,259.4027366999071,0.01646459987387061,259.5539050998632,[-0.3858333333333333],[-0.12166666666666667],[0],[0],[1],[0.17433260008692741],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
197,0,197,[-0.3858333333333333],[-0.12166666666666667],[0],[0],[1],[0.1414439999498427],[None],197,0,197,0,259.5944095000159,,5,259.5703054999467,259.5944095000159,259.5944095000159,0.01621670019812882,259.7122070998885,[-0.3858333333333333],[-0.12166666666666667],[0],[0],[1],[0.1414439999498427],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
198,0,198,[-0.3858333333333333],[-0.12166666666666667],[0],[0],[1],[0.10163180017843843],[None],198,0,198,0,259.7604960000608,,10,259.7451752999332,259.7604960000608,259.7604960000608,0.03280159994028509,259.8473622999154,[-0.3858333333333333],[-0.12166666666666667],[0],[0],[1],[0.10163180017843843],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
199,0,199,[-0.3858333333333333],[-0.12166666666666667],[0],[0],[1],[0.1314793999772519],[None],199,0,199,0,259.8771724998951,,5,259.8636550998781,259.8771724998951,259.8771724998951,0.016082199988886714,259.99556889990345,[-0.3858333333333333],[-0.12166666666666667],[0],[0],[1],[0.1314793999772519],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
