reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,text.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,75,119,308,0,44,l,0.6254444000078365,None,44,0,308,5,610.0298235999653,,610.0163301999564,610.0298235999653,611.0294243999524,611.0294243999524,611.0294243999524,,611.6630210999865,l,0.6254444000078365,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,309,1,44,t,0.5963342000031844,None,44,1,309,3,611.6790522999945,,611.6652735999669,611.6790522999945,612.6620008999598,612.6620008999598,612.6790131999878,,613.2624380999478,t,0.5963342000031844,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,310,2,44,t,0.4126882000127807,None,44,2,310,6,613.2785100999754,,613.264981699991,613.2785100999754,614.2787185999914,614.2787185999914,614.2787185999914,,614.6951601999463,t,0.4126882000127807,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,311,3,44,l,0.5980925000039861,None,44,3,311,1,614.711074699997,,614.6974332999671,614.711074699997,615.7106822999776,615.7106822999776,615.7106822999776,,616.3107399999863,l,0.5980925000039861,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,312,4,44,l,0.9954199999920093,None,44,4,312,0,616.3270239999983,,616.3128647999838,616.3270239999983,617.3099284999771,617.3099284999771,617.3266024999903,,618.3101168999565,l,0.9954199999920093,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,313,5,44,l,0.44884209998417646,None,44,5,313,2,618.3262965999893,,618.3123670999776,618.3262965999893,619.3265570999938,619.3265570999938,619.3265570999938,,619.7764291999629,l,0.44884209998417646,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,314,6,44,t,0.37557179998839274,None,44,6,314,4,619.7921870999853,,619.7789451999706,619.7921870999853,620.7754543999908,620.7754543999908,620.7920820999425,,621.1590354999644,t,0.37557179998839274,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,315,0,45,t,0.44426219997694716,None,45,0,315,5,621.1749061999726,,621.1612196999486,621.1749061999726,622.1745156999677,622.1745156999677,622.1745156999677,,622.6251784999622,t,0.44426219997694716,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,316,1,45,l,0.6038896000245586,None,45,1,316,1,622.6412131999969,,622.6277755999472,622.6412131999969,623.640554099984,623.640554099984,623.640554099984,,624.2578537999652,l,0.6038896000245586,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,317,2,45,l,0.3942813000176102,None,45,2,317,0,624.2737456999603,,624.2599979999941,624.2737456999603,625.2732513999799,625.2732513999799,625.2732513999799,,625.6737667999696,l,0.3942813000176102,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,318,3,45,l,0.5493764000129886,None,45,3,318,2,625.689607599983,,625.6759101999924,625.689607599983,626.6897254999494,626.6897254999494,626.6897254999494,,627.2404065999435,l,0.5493764000129886,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,319,4,45,t,0.5770687999902293,None,45,4,319,6,627.2557116999524,,627.2429343999829,627.2557116999524,628.2555361999548,628.2555361999548,628.2555361999548,,628.8390879999497,t,0.5770687999902293,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,320,5,45,t,0.7535707000060938,None,45,5,320,4,628.8550948999473,,628.8415633999975,628.8550948999473,629.8545941999764,629.8545941999764,629.8545941999764,,630.621580099978,t,0.7535707000060938,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,321,6,45,t,0.3993333999533206,None,45,6,321,3,630.6375747999991,,630.6239736999851,630.6375747999991,631.6372685999959,631.6372685999959,631.6372685999959,,632.038123199949,t,0.3993333999533206,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,322,0,46,l,0.4865555999567732,None,46,0,322,1,632.0540920999483,,632.0403061999823,632.0540920999483,633.0531417999882,633.0531417999882,633.0531417999882,,633.5537147999858,l,0.4865555999567732,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,323,1,46,t,0.41341179999290034,None,46,1,323,5,633.570337699959,,633.5557488999912,633.570337699959,634.5691659000004,634.5691659000004,634.5859765999485,,634.9864630999509,t,0.41341179999290034,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,324,2,46,t,0.4947719000047073,None,46,2,324,3,635.0024101999588,,634.9886414999492,635.0024101999588,636.002336799982,636.002336799982,636.002336799982,,636.5024227999966,t,0.4947719000047073,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,325,3,46,l,0.5233095000148751,None,46,3,325,2,636.5184209999861,,636.5046414999524,636.5184209999861,637.5012477999553,637.5012477999553,637.5181758999825,,638.0350537999766,l,0.5233095000148751,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,326,4,46,l,0.2933037999900989,None,46,4,326,0,638.0510412999429,,638.0372223999584,638.0510412999429,639.0339562999434,639.0339562999434,639.0506903999485,,639.3345991999959,l,0.2933037999900989,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,327,5,46,t,0.4638570999959484,None,46,5,327,6,639.3505360999843,,639.337194999971,639.3505360999843,640.3500262999441,640.3500262999441,640.3500262999441,,640.817025999946,t,0.4638570999959484,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,328,6,46,t,0.46895670000230893,None,46,6,328,4,640.8331019999459,,640.8195075999829,640.8331019999459,641.8327623999794,641.8327623999794,641.8327623999794,,642.316667099949,t,0.46895670000230893,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,329,0,47,t,0.41650140000274405,None,47,0,329,5,642.3328281999566,,642.3188300999464,642.3328281999566,643.3156962999492,643.3156962999492,643.3320408999571,,643.7492149999598,t,0.41650140000274405,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,330,1,47,l,0.4646892999880947,None,47,1,330,2,643.7652133999509,,643.7513679999975,643.7652133999509,644.7647460999433,644.7647460999433,644.7647460999433,,645.2317336999695,l,0.4646892999880947,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,331,2,47,t,0.3913912999560125,None,47,2,331,4,645.248058499943,,645.234093099949,645.248058499943,646.2308455999591,646.2308455999591,646.2475335999625,,646.6313811999862,t,0.3913912999560125,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,332,3,47,l,0.4480360000161454,None,47,3,332,0,646.6473051999928,,646.633539399947,646.6473051999928,647.6303208999452,647.6303208999452,647.6475176999811,,648.0804401999922,l,0.4480360000161454,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,333,4,47,l,0.3371079000062309,None,47,4,333,1,648.0973364999518,,648.0826042999979,648.0973364999518,649.0795326999505,649.0795326999505,649.1129382999497,,649.4303216999979,l,0.3371079000062309,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,334,5,47,t,0.7023093000170775,None,47,5,334,3,649.4461086999509,,649.4327874999726,649.4461086999509,650.4293352999957,650.4293352999957,650.4457516999682,,651.1460775999585,t,0.7023093000170775,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,335,6,47,t,1.917790799983777,None,47,6,335,6,651.1620806999854,,651.1486342999851,651.1620806999854,652.1616615999956,652.1616615999956,652.1616615999956,,654.0949748999556,t,1.917790799983777,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,336,0,48,l,0.49494189996039495,None,48,0,336,0,654.1110209999606,,654.0971366999438,654.1110209999606,655.1102919999976,655.1102919999976,655.1102919999976,,655.6107699999702,l,0.49494189996039495,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,337,1,48,t,0.41190070001175627,None,48,1,337,5,655.6269171999884,,655.612856999971,655.6269171999884,656.6101341999602,656.6101341999602,656.6268484999891,,657.0267747999751,t,0.41190070001175627,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,338,2,48,t,0.43359159998362884,None,48,2,338,4,657.0428889999748,,657.0291996999877,657.0428889999748,658.0258035999723,658.0258035999723,658.042732199945,,658.4762107999995,t,0.43359159998362884,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,339,3,48,t,0.5299432000028901,None,48,3,339,3,658.4923305999837,,658.4784499999951,658.4923305999837,659.4917533999542,659.4917533999542,659.4917533999542,,660.0256033999613,t,0.5299432000028901,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,340,4,48,l,0.5587030000169761,None,48,4,340,2,660.0416350999731,,660.0277685999754,660.0416350999731,661.0245365999872,661.0245365999872,661.0410772999749,,661.5914792999974,l,0.5587030000169761,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,341,5,48,l,0.4926646000239998,None,48,5,341,1,661.6075036999537,,661.5938028999954,661.6075036999537,662.5905496999621,662.5905496999621,662.6075973999687,,663.0912589999498,l,0.4926646000239998,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,342,6,48,t,0.5615411999751814,None,48,6,342,6,663.1068090999615,,663.0937671999563,663.1068090999615,664.1064657999668,664.1064657999668,664.1064657999668,,664.6735200999537,t,0.5615411999751814,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,343,0,49,t,0.53706990001956,None,49,0,343,3,664.6896882999572,,664.6757452999591,664.6896882999572,665.6891289999476,665.6891289999476,665.6891289999476,,666.239717199991,t,0.53706990001956,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,344,1,49,t,0.377379400015343,None,49,1,344,6,666.2556288999622,,666.2422325999942,666.2556288999622,667.2552162999636,667.2552162999636,667.2552162999636,,667.6390583999455,t,0.377379400015343,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,345,2,49,t,0.35020190000068396,None,49,2,345,4,667.6549443999538,,667.6414752999553,667.6549443999538,668.6543574999669,668.6543574999669,668.6543574999669,,669.0056356999557,t,0.35020190000068396,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,346,3,49,l,0.46830820001196116,None,49,3,346,0,669.0210801999783,,669.007775099948,669.0210801999783,670.020630199986,670.020630199986,670.020630199986,,670.5043415999971,l,0.46830820001196116,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,347,4,49,l,0.4786284000147134,None,49,4,347,1,670.5202928999788,,670.5066065999563,670.5202928999788,671.503319499956,671.503319499956,671.5199047999922,,671.987211199943,l,0.4786284000147134,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,348,5,49,l,0.6288440999924205,None,49,5,348,2,672.0030335999909,,671.9893421999877,672.0030335999909,672.9858980999561,672.9858980999561,673.0025594999897,,673.6197486999445,l,0.6288440999924205,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,349,6,49,t,0.589918099984061,None,49,6,349,5,673.6358713999507,,673.6225021999562,673.6358713999507,674.6354898999562,674.6354898999562,674.6354898999562,,675.2354007999529,t,0.589918099984061,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,350,0,50,t,0.5008460999815725,None,50,0,350,4,675.2516611999599,,675.2378696999513,675.2516611999599,676.2352966999752,676.2352966999752,676.2517157999682,,676.7516985999537,t,0.5008460999815725,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,351,1,50,l,0.41765440005110577,None,50,1,351,0,676.7678212999599,,676.7539144999464,676.7678212999599,677.7675674999482,677.7675674999482,677.7675674999482,,678.2011241999571,l,0.41765440005110577,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,352,2,50,t,0.489277399959974,None,50,2,352,3,678.2169115999714,,678.203277099994,678.2169115999714,679.2172907999484,679.2172907999484,679.2172907999484,,679.7171733999858,t,0.489277399959974,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,353,3,50,l,0.5422114999964833,None,50,3,353,2,679.7331973999972,,679.7194533000002,679.7331973999972,680.7327749999822,680.7327749999822,680.7327749999822,,681.2829608999891,l,0.5422114999964833,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,354,4,50,l,0.4670905999955721,None,50,4,354,1,681.2990376999951,,681.2851408999995,681.2990376999951,682.2985872999998,682.2985872999998,682.2985872999998,,682.7822493999847,l,0.4670905999955721,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,355,5,50,t,0.40730750001966953,None,50,5,355,5,682.7984935999848,,682.7844027999672,682.7984935999848,683.7813110999996,683.7813110999996,683.7983035999932,,684.1985816999804,t,0.40730750001966953,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,356,6,50,t,0.4184170999797061,None,50,6,356,6,684.2147067999467,,684.2011767999502,684.2147067999467,685.214001299988,685.214001299988,685.214001299988,,685.6477404999896,t,0.4184170999797061,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,357,0,51,t,0.4952187000308186,None,51,0,357,6,685.6637385999784,,685.64790609997,685.6637385999784,686.6468166999985,686.6468166999985,686.6633888999932,,687.1470604999922,t,0.4952187000308186,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,358,1,51,t,0.3863677000044845,None,51,1,358,5,687.1632093999651,,687.1491640999448,687.1632093999651,688.1627253999468,688.1627253999468,688.1627253999468,,688.563695299963,t,0.3863677000044845,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,359,2,51,t,0.5781035000109114,None,51,2,359,3,688.5792612999794,,688.5661855999497,688.5792612999794,689.5788410999812,689.5788410999812,689.5788410999812,,690.1625629999908,t,0.5781035000109114,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,360,3,51,l,0.5950169999850914,None,51,3,360,1,690.1785267999512,,690.1647321999772,690.1785267999512,691.178023299959,691.178023299959,691.178023299959,,691.7784122999874,l,0.5950169999850914,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,361,4,51,l,1.1626874000066891,None,51,4,361,2,691.7945465999655,,691.7808106999728,691.7945465999655,692.7773506999947,692.7773506999947,692.7940049999743,,693.9441074999631,l,1.1626874000066891,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,362,5,51,l,1.1935345999663696,None,51,5,362,0,693.9602616999764,,693.9462264999747,693.9602616999764,694.9432394999894,694.9432394999894,694.9601539999712,,696.1435123999836,l,1.1935345999663696,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,363,6,51,t,0.5412316000438295,None,51,6,363,4,696.1592919999966,,696.1460671999957,696.1592919999966,697.158851599961,697.158851599961,697.158851599961,,697.7094762999914,t,0.5412316000438295,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,364,0,52,t,0.4541783000458963,None,52,0,364,5,697.7253017999465,,697.7115420999471,697.7253017999465,698.7255321999546,698.7255321999546,698.7255321999546,,699.1919081999804,t,0.4541783000458963,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,365,1,52,t,0.4574743999983184,None,52,1,365,3,699.2081259999541,,699.1944569999469,699.2081259999541,700.2076290999539,700.2076290999539,700.2076290999539,,700.6744416999863,t,0.4574743999983184,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,366,2,52,t,0.6659239000291564,None,52,2,366,4,700.690686899994,,700.6768287999439,700.690686899994,701.6735852999846,701.6735852999846,701.6902475999668,,702.3412706999807,t,0.6659239000291564,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,367,3,52,t,0.3635583999566734,None,52,3,367,6,702.3566451999941,,702.343989499961,702.3566451999941,703.3562686999794,703.3562686999794,703.3562686999794,,703.7236118000001,t,0.3635583999566734,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,368,4,52,l,0.6266421000473201,None,52,4,368,1,703.7394928999711,,703.7258344999864,703.7394928999711,704.7389976999839,704.7389976999839,704.7389976999839,,705.3729509999976,l,0.6266421000473201,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,369,5,52,l,0.44553430000087246,None,52,5,369,0,705.3887307999539,,705.3755558999837,705.3887307999539,706.3882485999493,706.3882485999493,706.3882485999493,,706.8386816999991,l,0.44553430000087246,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,370,6,52,l,0.834280300012324,None,52,6,370,2,706.85453219997,,706.8409178999718,706.85453219997,707.8541840999969,707.8541840999969,707.8541840999969,,708.704665999976,l,0.834280300012324,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,371,0,53,t,0.4879693000111729,None,53,0,371,6,708.7205899999826,,708.7073753000004,708.7205899999826,709.7201958999503,709.7201958999503,709.7201958999503,,710.2202160999877,t,0.4879693000111729,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,372,1,53,t,0.5327387999859639,None,53,1,372,5,710.23661979998,,710.2223999999696,710.23661979998,711.2193913999945,711.2193913999945,711.2364239999442,,711.7534694999922,t,0.5327387999859639,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,373,2,53,l,0.4487512999912724,None,53,2,373,1,711.769261199981,,711.7559266999597,711.769261199981,712.7688612999627,712.7688612999627,712.7688612999627,,713.2193961999728,l,0.4487512999912724,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,374,3,53,t,0.5307496999739669,None,53,3,374,3,713.2353494999697,,713.2217174999532,713.2353494999697,714.2347959999461,714.2347959999461,714.2347959999461,,714.7683025999577,t,0.5307496999739669,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,375,4,53,l,0.6669945000321604,None,53,4,375,2,714.7847332999809,,714.770671599952,714.7847332999809,715.784230099991,715.784230099991,715.784230099991,,716.4677246999927,l,0.6669945000321604,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,376,5,53,t,0.600506899994798,None,53,5,376,4,716.4839657999692,,716.4701327999937,716.4839657999692,717.4668515999801,717.4668515999801,717.4834032999934,,718.0837362999446,t,0.600506899994798,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,377,6,53,l,0.4807604000088759,None,53,6,377,0,718.0998517999542,,718.0861858999706,718.0998517999542,719.08280069998,719.08280069998,719.0999282999546,,719.566396499984,l,0.4807604000088759,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,378,0,54,l,0.5897359999944456,None,54,0,378,2,719.5824932999676,,719.5688977999962,719.5824932999676,720.5825599999516,720.5825599999516,720.5825599999516,,721.1824650999624,l,0.5897359999944456,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,379,1,54,t,1.0989943000022322,None,54,1,379,4,721.198431799945,,721.185047899955,721.198431799945,722.198099399975,722.198099399975,722.198099399975,,723.2984813999501,t,1.0989943000022322,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,380,2,54,l,0.6303955999901518,None,54,2,380,1,723.3142450999585,,723.3006658999948,723.3142450999585,724.3144216999644,724.3144216999644,724.3144216999644,,724.9472158999997,l,0.6303955999901518,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,381,3,54,t,3.0910851000226103,None,54,3,381,6,724.9635756999487,,724.9506200999604,724.9635756999487,725.9464879999869,725.9464879999869,725.9631542999996,727.9456039999495,729.0456693999586,t,3.0910851000226103,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,382,4,54,t,0.8133670999668539,None,54,4,382,5,729.061820599949,,729.0477803999675,729.061820599949,730.0446099999826,730.0446099999826,730.06138129998,,730.8618361999979,t,0.8133670999668539,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,383,5,54,l,0.6060983000206761,None,54,5,383,0,730.8777521999436,,730.8642191999825,730.8777521999436,731.8606112999842,731.8606112999842,731.8778481999761,,732.4777195999632,l,0.6060983000206761,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,384,6,54,t,1.5089655999909155,None,54,6,384,3,732.4936560999486,,732.4800623999909,732.4936560999486,733.493051599944,733.493051599944,733.493051599944,,735.0097820999799,t,1.5089655999909155,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,385,0,55,l,0.9206032999791205,None,55,0,385,1,735.0259937999654,,735.0122656999738,735.0259937999654,736.0254420999554,736.0254420999554,736.0254420999554,,736.9586778999656,l,0.9206032999791205,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,386,1,55,t,0.5191147000296041,None,55,1,386,5,736.9751275999588,,736.9607350999722,736.9751275999588,737.9580071999808,737.9580071999808,737.9744996999507,,738.4917437999975,t,0.5191147000296041,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,387,2,55,l,0.52801140001975,None,55,2,387,0,738.5077661999967,,738.4942545999656,738.5077661999967,739.4907366999541,739.4907366999541,739.5073301999946,,740.0244261999615,l,0.52801140001975,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,388,3,55,l,0.412718000006862,None,55,3,388,2,740.0403491999605,,740.026696899964,740.0403491999605,741.0399990999722,741.0399990999722,741.0399990999722,,741.4568364999723,l,0.412718000006862,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
